{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0672, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.26, 'supervised': 0.13, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0661, 'n_source': 1440, 'n_target': 40, 'labeled': True, 'classical': 0.33, 'supervised': 0.09, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 86, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0644, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.22, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 41, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0641, 'n_source': 160, 'n_target': 10, 'labeled': True, 'classical': 0.39, 'supervised': 0.11, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 17, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.47, 'prop-target-estimate': 0.2973144001085776, 'oracle': 0.2, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.46, 'prop-target-estimate': 0.21014468816067652, 'oracle': 0.16, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0682, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.48, 'prop-target-estimate': 0.23583818855932204, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0645, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.47, 'prop-target-estimate': 0.2793429312227074, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.065, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.63, 'prop-target-estimate': 0.21138870320855618, 'oracle': 0.21, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.068, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.51, 'prop-target-estimate': 0.21091269841269836, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0675, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.45, 'prop-target-estimate': 0.23656416223404256, 'oracle': 0.11, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0673, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.47, 'prop-target-estimate': 0.289227505387931, 'oracle': 0.22, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0631, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.62, 'prop-target-estimate': 0.2305584016393443, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0696, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.39, 'prop-target-estimate': 0.2903172348484849, 'oracle': 0.11, 'classical': 'nan', 'supervised': 'nan', 'iter': 6, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.07, 'n_source': 1280, 'n_target': 100, 'labeled': False, 'lipton': 0.54, 'prop-target-estimate': 0.30154241645244223, 'oracle': 0.17, 'classical': 'nan', 'supervised': 'nan', 'iter': 38, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0658, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.48, 'prop-target-estimate': 0.3834920634920635, 'oracle': 0.16, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0697, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.49, 'prop-target-estimate': 0.28292682926829266, 'oracle': 0.19, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0695, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.44, 'prop-target-estimate': 0.3704271631982476, 'oracle': 0.17, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0622, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.54, 'prop-target-estimate': 0.3893416927899687, 'oracle': 0.19, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0665, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.52, 'prop-target-estimate': 0.2665580890336591, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.55, 'prop-target-estimate': 0.16540540540540544, 'oracle': 0.14, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0716, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.47, 'prop-target-estimate': 0.4810810810810811, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0732, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.57, 'prop-target-estimate': 0.1341490545050056, 'oracle': 0.17, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0688, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.57, 'prop-target-estimate': 0.28529411764705886, 'oracle': 0.17, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0699, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.33, 'prop-target-estimate': 0.3852090032154341, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0677, 'n_source': 20, 'n_target': 100, 'labeled': False, 'lipton': 0.68, 'prop-target-estimate': 0.06, 'oracle': 0.23, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.065, 'n_source': 1440, 'n_target': 40, 'labeled': True, 'classical': 0.3, 'supervised': 0.22, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 72, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 240, 'n_target': 40, 'labeled': True, 'classical': 0.26, 'supervised': 0.06, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 58, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0701, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.55, 'prop-target-estimate': 0.2568218954248366, 'oracle': 0.18, 'classical': 'nan', 'supervised': 'nan', 'iter': 17, 'setup': 'dec-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0688, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.56, 'prop-target-estimate': 0.2057427159209157, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 17, 'setup': 'dec-prop-source'}
